로얄캐닌	157	[('2613011', 0.514), ('2607013', 0.043), ('2613015', 0.027), ('2613014', 0.027)]
무인양품의자	157	[('1006003', 0.198), ('1012008', 0.105), ('1009027', 0.28), ('1012002', 0.019), ('1009025', 0.008)]
바가지	157	[('1304033', 0.409), ('2807009', 0.144), ('1304045', 0.023), ('1304058', 0.019), ('1305007', 0.016)]
바오트	157	[('1006003', 0.467), ('1006002', 0.086), ('1014042', 0.051), ('1001005', 0.008)]
반원책상	157	[('1013009', 0.42), ('1009015', 0.113), ('1901003', 0.035), ('1013010', 0.043)]
보니타빈백	157	[('1012003', 0.584), ('1011018', 0.027)]
보일러	157	[('1102042', 0.595), ('2003122', 0.016)]
보헤미안러그	157	[('1701013', 0.086), ('1701014', 0.187), ('1701005', 0.086), ('1701027', 0.051), ('1701011', 0.058), ('2501032', 0.047), ('1701024', 0.027), ('1701002', 0.039), ('1701015', 0.016), ('1707032', 0.008), ('1707003', 0.008)]
부클레쿠션	157	[('1706016', 0.276), ('1706018', 0.284), ('1706020', 0.031), ('1706015', 0.008), ('1012006', 0.012)]
삼성세리프	157	[('1120003', 0.374), ('1120001', 0.237)]
삼성에어컨	157	[('1102079', 0.374), ('1102081', 0.179), ('1102080', 0.058)]
수저건조대	157	[('1609008', 0.16), ('1609006', 0.311), ('1609004', 0.031), ('1606008', 0.109)]
수향미	157	[('2308003', 0.611)]
스탠드수건걸이	157	[('1304036', 0.428), ('1609020', 0.066), ('1007020', 0.016), ('1303004', 0.093), ('1406003', 0.008)]
실내슬리퍼거치대	157	[('1407003', 0.599), ('1407002', 0.012)]
씽크대쓰레기통	157	[('1610036', 0.572), ('1305022', 0.039)]
안경트레이	157	[('1408009', 0.253), ('1408007', 0.109), ('1807028', 0.074), ('1807026', 0.113), ('1408005', 0.023), ('1009021', 0.023), ('1408001', 0.016)]
양념통정리	157	[('1609038', 0.245), ('1609040', 0.093), ('1603027', 0.062), ('1609042', 0.078), ('1609039', 0.093), ('1609006', 0.039)]
어린이책상의자	157	[('1011017', 0.175), ('1009027', 0.245), ('1011022', 0.121), ('1011023', 0.051), ('1011020', 0.019)]
에지리법랑	157	[('1602005', 0.167), ('1602004', 0.14), ('1602008', 0.109), ('1611003', 0.051), ('1608010', 0.066), ('1602011', 0.035), ('1603017', 0.023), ('1602003', 0.019)]
오구모구	157	[('1701002', 0.482), ('1706015', 0.128)]
오디넌트	157	[('1704051', 0.393), ('1701024', 0.101), ('1704049', 0.043), ('1704022', 0.016), ('1704048', 0.031), ('1704050', 0.027)]
인형보관	157	[('1007012', 0.214), ('1408001', 0.245), ('1404003', 0.121), ('1403003', 0.016), ('1408015', 0.008), ('1007011', 0.008)]
입식미니화장대	157	[('1017004', 0.253), ('1017005', 0.187), ('1017006', 0.121), ('1017010', 0.031), ('1017002', 0.012), ('1017009', 0.008)]
전자랜지수납장	157	[('1013014', 0.451), ('1013019', 0.062), ('1013018', 0.047), ('1013015', 0.051)]
접이식식탁세트	157	[('1013011', 0.463), ('1013010', 0.132), ('1013015', 0.016)]
초록러그	157	[('1701002', 0.444), ('1701007', 0.051), ('1701024', 0.054), ('1701027', 0.016), ('1701013', 0.012), ('1701011', 0.035)]
침대사이드수납장	157	[('1014020', 0.525), ('1007013', 0.031), ('1007011', 0.047), ('1007020', 0.008)]
칼살균기	157	[('1121019', 0.564), ('1613019', 0.047)]
케어팟x50v	157	[('1102052', 0.611)]
콰트로책상	157	[('1009015', 0.611)]
타조털먼지털이	157	[('1305010', 0.51), ('1305011', 0.101)]
테이블시트지	157	[('1906003', 0.381), ('1707018', 0.183), ('1610039', 0.047)]
트리화분	157	[('1806014', 0.397), ('1806015', 0.066), ('1806087', 0.058), ('1810012', 0.023), ('1810013', 0.027), ('1806068', 0.019), ('1810015', 0.012), ('1810007', 0.008)]
팝컬러러그[쿠폰]	157	[('1701002', 0.611)]
플라스틱깔판	157	[('1014028', 0.611)]
플랫포인트의자	157	[('1012008', 0.611)]
플러스마이너스제로가습기	157	[('1102006', 0.07), ('1102003', 0.541)]
화이트모니터	157	[('2411003', 0.595), ('1802091', 0.016)]
화장실난방	157	[('1102046', 0.385), ('1102044', 0.078), ('1102041', 0.082), ('1102048', 0.027), ('1102047', 0.039)]
80수이불	156	[('1704051', 0.457), ('1704050', 0.07), ('1704055', 0.035), ('1704048', 0.023), ('1704054', 0.012), ('1704057', 0.012)]
가스레인지3구	156	[('1121003', 0.609)]
냄비거치대	156	[('1609043', 0.438), ('1610017', 0.086), ('1610019', 0.074), ('1609011', 0.012)]
네이비러그	156	[('1701002', 0.309), ('1701007', 0.289), ('1701011', 0.012)]
데스커노트북책상	156	[('1009015', 0.609)]
돌솥	156	[('1602026', 0.367), ('1602003', 0.184), ('1602024', 0.031), ('1602028', 0.027)]
레트로하우스플럼파티션	156	[('1005001', 0.609)]
롱패딩행거	156	[('1016003', 0.211), ('1016002', 0.246), ('1016004', 0.09), ('1016005', 0.039), ('1016001', 0.023)]
매쉬파티션	156	[('1005001', 0.609)]
머쉬룸	156	[('1808011', 0.141), ('1808008', 0.316), ('1808013', 0.129), ('1809002', 0.023)]
멀티탭선정리	156	[('1407008', 0.098), ('1401007', 0.219), ('1907001', 0.137), ('1707006', 0.051), ('1911005', 0.027), ('1402013', 0.035), ('1911001', 0.016), ('1007017', 0.02), ('2416013', 0.008)]
무타공고리	156	[('1410002', 0.473), ('1705010', 0.027), ('1901001', 0.031), ('1304033', 0.043), ('1007018', 0.027), ('1410006', 0.008)]
미니스탠드조명	156	[('1808011', 0.406), ('1808008', 0.195), ('1808012', 0.008)]
바람막이	156	[('1705021', 0.18), ('1705019', 0.125), ('1302054', 0.094), ('1705022', 0.098), ('1302052', 0.098), ('1610035', 0.016)]
밥솥3인용	156	[('1121037', 0.523), ('1121036', 0.059), ('1121081', 0.027)]
방범	156	[('1913018', 0.129), ('1913019', 0.109), ('1913014', 0.156), ('1913015', 0.027), ('1913016', 0.164), ('2414027', 0.016), ('1913017', 0.008)]
보아르전기포트	156	[('1121041', 0.445), ('1121040', 0.133), ('1121081', 0.02), ('1121060', 0.012)]
슈퍼대디	156	[('2704005', 0.609)]
스윙체어	156	[('1012010', 0.488), ('1012007', 0.035), ('1003001', 0.078), ('1006003', 0.008)]
어린이식탁의자	156	[('1011015', 0.398), ('1011020', 0.199), ('1011017', 0.012)]
오픈옷장	156	[('1010001', 0.254), ('1010005', 0.203), ('1016005', 0.043), ('1007011', 0.066), ('1016002', 0.043)]
옷걸이논슬립어반	156	[('1406003', 0.609)]
욕실걸이선반	156	[('1304039', 0.469), ('1410003', 0.074), ('1403006', 0.027), ('1609050', 0.016), ('1304036', 0.016), ('1304042', 0.008)]
우드띠어리테이블	156	[('1013009', 0.379), ('1001002', 0.176), ('1001005', 0.055)]
이동식분리수거함	156	[('1305021', 0.527), ('1403003', 0.023), ('1609050', 0.059)]
접시랙	156	[('1609041', 0.312), ('1013024', 0.203), ('1609038', 0.035), ('1007020', 0.051), ('1007019', 0.008)]
주부디자인	156	[('1609017', 0.422), ('1609008', 0.133), ('1609010', 0.039), ('1615031', 0.008), ('1609021', 0.008)]
짱구이불	156	[('1704051', 0.43), ('1704050', 0.18)]
천장몰딩	156	[('1907001', 0.586), ('1901001', 0.023)]
체나레	156	[('1013009', 0.215), ('1007011', 0.176), ('1007012', 0.148), ('1001005', 0.047), ('1014042', 0.016), ('1012006', 0.008)]
케이블선정리	156	[('1401007', 0.457), ('1907001', 0.031), ('1407008', 0.043), ('2416013', 0.078)]
타워고	156	[('1305021', 0.559), ('1303004', 0.051)]
파스타면보관	156	[('1603017', 0.316), ('1603018', 0.141), ('1603024', 0.152)]
폴라로이드	156	[('2414006', 0.539), ('2412014', 0.043), ('2416007', 0.02), ('1802058', 0.008)]
회장대의자	156	[('1012006', 0.43), ('1012008', 0.18)]
(5color)옷걸이어반	155	[('1406003', 0.608)]
3단선반장	155	[('1007020', 0.424), ('1007011', 0.094), ('1013014', 0.059), ('1007012', 0.012), ('1007021', 0.012), ('1404003', 0.008)]
TV스탠드	155	[('1007006', 0.494), ('1001002', 0.098), ('1120006', 0.016)]
공룡	155	[('2810006', 0.094), ('1706015', 0.047), ('1012006', 0.204), ('2801008', 0.035), ('1705021', 0.027), ('1807015', 0.024), ('1304048', 0.035), ('2801042', 0.027), ('1810036', 0.027), ('1705019', 0.02), ('1705020', 0.035), ('1304037', 0.024), ('1902014', 0.008)]
극세사이불밍크촉감	155	[('1704050', 0.608)]
넝쿨	155	[('1806090', 0.31), ('1806078', 0.098), ('1806082', 0.098), ('1806087', 0.031), ('1806084', 0.043), ('1806015', 0.027)]
높은거실장2000	155	[('1007002', 0.275), ('1007005', 0.333)]
닌텐도스위치거치대	155	[('2403006', 0.424), ('1007006', 0.09), ('1407007', 0.039), ('1402013', 0.012), ('2403002', 0.024), ('2410005', 0.012), ('1911006', 0.008)]
무선스팀청소기	155	[('1111015', 0.251), ('1111003', 0.278), ('1111002', 0.024), ('1105008', 0.039), ('1111001', 0.016)]
무타공욕실	155	[('1304039', 0.416), ('1304033', 0.027), ('1304036', 0.047), ('1304034', 0.031), ('1304037', 0.027), ('1304058', 0.024), ('1304010', 0.016), ('1304003', 0.012), ('1304042', 0.008)]
미니텀블러	155	[('1605002', 0.431), ('1616013', 0.169), ('1121012', 0.008)]
미닫이	155	[('1007011', 0.478), ('1009021', 0.043), ('1007010', 0.035), ('1017009', 0.027), ('1017004', 0.016), ('1504002', 0.008)]
베르헤	155	[('1701018', 0.318), ('1701002', 0.29)]
비디오폰	155	[('1912003', 0.6), ('1912001', 0.008)]
세계로가구	155	[('1006003', 0.608)]
세라믹원목식탁	155	[('1013011', 0.369), ('1013009', 0.239)]
수건정리	155	[('1403003', 0.176), ('1304039', 0.153), ('1405001', 0.055), ('1403005', 0.098), ('1403007', 0.024), ('1403006', 0.024), ('1402005', 0.02), ('1403001', 0.027), ('1609020', 0.012), ('1405017', 0.012), ('1403002', 0.008)]
슈프림	155	[('1801015', 0.145), ('1801043', 0.098), ('1802034', 0.094), ('1402002', 0.161), ('1801020', 0.051), ('1801023', 0.027), ('1012009', 0.024), ('1810013', 0.008)]
스틸의자	155	[('1012008', 0.478), ('1013022', 0.122), ('1013021', 0.008)]
시그니앙골드퍼플	155	[('2704005', 0.608)]
시라쿠스밥공기	155	[('1601002', 0.482), ('1601028', 0.016), ('1601041', 0.078), ('1601003', 0.02), ('1601029', 0.012)]
식탁카페의자	155	[('1012008', 0.608)]
실리콘드라잉매트	155	[('1609005', 0.608)]
실리쿡말랑납작이	155	[('1603017', 0.337), ('1603016', 0.271)]
아기이불세트	155	[('2801019', 0.427), ('1704051', 0.059), ('2801014', 0.067), ('2801021', 0.02), ('1704049', 0.024), ('2801016', 0.012)]
아르노체어	155	[('1012008', 0.541), ('1013022', 0.067)]
아이스박스	155	[('1605007', 0.345), ('2501068', 0.204), ('2501067', 0.059)]
암막커튼벨크로	155	[('1705021', 0.608)]
우노키큰옷장	155	[('1010005', 0.608)]
워터탭	155	[('1915004', 0.224), ('1304011', 0.275), ('1915002', 0.035), ('2807010', 0.039), ('1304056', 0.024), ('1304009', 0.012)]
원형거실테이블	155	[('1001005', 0.518), ('1001001', 0.047), ('1013009', 0.027), ('1001002', 0.016)]
이동형전신거울	155	[('1002004', 0.404), ('1016005', 0.102), ('1002001', 0.09), ('1010001', 0.012)]
이메텍전기요	155	[('1102074', 0.608)]
주방선반정리	155	[('1609038', 0.431), ('1609039', 0.149), ('1609027', 0.016), ('1609033', 0.012)]
지이라이프	155	[('1704050', 0.102), ('1001005', 0.506)]
초점책	155	[('2810044', 0.169), ('2810048', 0.431), ('2807007', 0.008)]
침대저상형프레임	155	[('1014028', 0.325), ('1014044', 0.227), ('1014042', 0.024), ('1014020', 0.031)]
쿠킨그린애플후라이팬	155	[('1602010', 0.608)]
큐브캔들	155	[('1809012', 0.608)]
크리스마스일회용	155	[('1610061', 0.255), ('1610057', 0.055), ('1707022', 0.106), ('1812004', 0.122), ('1610052', 0.043), ('1610068', 0.027)]
투명인덕션가드	155	[('1610035', 0.596), ('1610059', 0.012)]
파이렉스믹싱볼	155	[('1608011', 0.439), ('1608018', 0.169)]
포켓몬	155	[('1808008', 0.059), ('1102005', 0.102), ('1121068', 0.027), ('1310018', 0.027), ('1706015', 0.027), ('1802014', 0.02), ('2403005', 0.016), ('1807023', 0.071), ('1609024', 0.031), ('1806028', 0.027), ('2810004', 0.035), ('1121052', 0.035), ('2804007', 0.024), ('1805016', 0.02), ('2810014', 0.016), ('2401014', 0.012), ('2811005', 0.02), ('2810019', 0.016), ('2810010', 0.016), ('1802060', 0.008)]
핑구	155	[('1302073', 0.051), ('1616013', 0.039), ('1704003', 0.11), ('1705017', 0.086), ('1807019', 0.078), ('1601008', 0.047), ('1802013', 0.039), ('2407000', 0.039), ('1007012', 0.024), ('1707029', 0.024), ('2416014', 0.024), ('1616009', 0.016), ('1802007', 0.02), ('2416009', 0.012)]
한샘데이베드	155	[('1011035', 0.592), ('1011036', 0.016)]
헤이매거진랙	155	[('1007011', 0.235), ('1009020', 0.071), ('1013009', 0.149), ('1007005', 0.098), ('1007013', 0.055)]
황토쇼파	155	[('1006003', 0.388), ('1014005', 0.22)]
4인식탁1400	154	[('1013011', 0.295), ('1013009', 0.311)]
ㄱ자상판	154	[('1009015', 0.433), ('1013009', 0.15), ('1017004', 0.024)]
건조기빨래미니	154	[('1118009', 0.606)]
구름가습기	154	[('1102006', 0.425), ('1102005', 0.138), ('1808008', 0.043)]
닌자믹서기	154	[('1121013', 0.335), ('1121014', 0.24), ('1121012', 0.031)]
더러그	154	[('1701002', 0.248), ('1701008', 0.358)]
디퓨져공병	154	[('1806067', 0.291), ('1809002', 0.173), ('1807026', 0.079), ('1809005', 0.024), ('1809003', 0.02), ('1809004', 0.02)]
레일형커튼	154	[('1705021', 0.37), ('1705022', 0.098), ('1705020', 0.138)]
르크루제접시	154	[('1601022', 0.244), ('1601023', 0.138), ('1601025', 0.083), ('1601031', 0.087), ('1601024', 0.043), ('1601021', 0.012)]
리퍼선반	154	[('1007020', 0.441), ('1009021', 0.071), ('1007017', 0.016), ('1705019', 0.012), ('1007021', 0.016), ('1304039', 0.02), ('1005001', 0.012), ('1410003', 0.012), ('1806069', 0.008)]
마켓비장스탠드	154	[('1808013', 0.606)]
마틸라100수	154	[('1704048', 0.185), ('1704051', 0.118), ('1704049', 0.114), ('1704050', 0.114), ('1704071', 0.039), ('1704022', 0.035)]
문지방	154	[('1302041', 0.232), ('1304033', 0.157), ('1913008', 0.091), ('1907001', 0.059), ('1904001', 0.039), ('1906003', 0.028)]
미니건조기빨래	154	[('1118009', 0.606)]
미니돌돌이	154	[('1305012', 0.606)]
방음벽지	154	[('1910011', 0.358), ('1910001', 0.165), ('1905015', 0.075), ('1906003', 0.008)]
부엌가림막	154	[('1005001', 0.516), ('1705019', 0.047), ('1705023', 0.031), ('1705020', 0.012)]
붙이는커튼레일	154	[('1705019', 0.433), ('1705010', 0.079), ('1705012', 0.047), ('1407010', 0.02), ('1705021', 0.016), ('1705022', 0.012)]
선반조립식	154	[('1013014', 0.535), ('1007021', 0.071)]
섬유향수	154	[('1809034', 0.39), ('2706004', 0.217)]
셀룰로오스행주	154	[('1610030', 0.587), ('1610013', 0.02)]
셔닐러그	154	[('1701002', 0.496), ('1701011', 0.039), ('1701007', 0.039), ('1701027', 0.016), ('1701013', 0.016)]
스탠딩거울	154	[('1002005', 0.181), ('1002004', 0.335), ('1002001', 0.063), ('1017007', 0.016), ('1017005', 0.012)]
슬라이드트레이	154	[('1609033', 0.094), ('1609039', 0.492), ('1609038', 0.012), ('1603037', 0.008)]
슬라이딩테이블	154	[('1013009', 0.264), ('1013019', 0.043), ('1013010', 0.224), ('1001005', 0.024), ('1001002', 0.02), ('1009015', 0.031)]
신발걸이	154	[('1407003', 0.484), ('1407002', 0.039), ('1404004', 0.039), ('1016002', 0.016), ('1407004', 0.016), ('1610036', 0.012)]
아트월가리기	154	[('1905012', 0.28), ('1905010', 0.094), ('1905015', 0.035), ('1905011', 0.189), ('1910011', 0.008)]
애니블리	154	[('1305021', 0.579), ('1302048', 0.028)]
에코버	154	[('2702001', 0.575), ('2701016', 0.024), ('2701010', 0.008)]
엘피	154	[('2401015', 0.201), ('1007017', 0.098), ('1009021', 0.016), ('1610059', 0.016), ('1007005', 0.031), ('1009020', 0.031), ('1701002', 0.02), ('1007011', 0.02), ('1804004', 0.024), ('1802090', 0.016), ('2401002', 0.055), ('1808020', 0.028), ('1007013', 0.012), ('1401005', 0.024), ('1007014', 0.016)]
원형테이블1100	154	[('1013009', 0.606)]
유기그릇	154	[('1601028', 0.154), ('1601022', 0.067), ('1601029', 0.146), ('1601005', 0.075), ('1601027', 0.055), ('1602019', 0.02), ('1602002', 0.02), ('1602020', 0.016), ('1602018', 0.016), ('1601012', 0.016), ('2703003', 0.016), ('1601009', 0.008)]
유니슬렛	154	[('1705022', 0.496), ('1705024', 0.098), ('1705020', 0.012)]
음식쓰레기통	154	[('1610036', 0.606)]
장인가구옷장	154	[('1010005', 0.606)]
족욕	154	[('1105031', 0.354), ('1304053', 0.232), ('1105020', 0.02)]
주방컵선반	154	[('1609039', 0.106), ('1609004', 0.197), ('1609038', 0.087), ('1007020', 0.043), ('1609006', 0.094), ('1609018', 0.043), ('1609021', 0.016), ('1609040', 0.02)]
지누스클라우드	154	[('1004001', 0.472), ('1004003', 0.134)]
집들이식탁	154	[('1013004', 0.547), ('1013002', 0.059)]
차량용방석	154	[('1310017', 0.465), ('1706008', 0.075), ('1706013', 0.02), ('1310016', 0.028), ('1706015', 0.012), ('1706004', 0.008)]
카멜마운트	154	[('1007006', 0.488), ('1802091', 0.106), ('2405005', 0.012)]
퀸토퍼	154	[('1704025', 0.283), ('1015002', 0.264), ('1704007', 0.031), ('1004004', 0.02), ('1004001', 0.008)]
키첸	154	[('1121013', 0.587), ('1121077', 0.02)]
타일장판	154	[('1907002', 0.295), ('1907010', 0.059), ('1701007', 0.051), ('1701011', 0.028), ('2801005', 0.039), ('1906001', 0.067), ('2601012', 0.024), ('1910003', 0.02), ('1910001', 0.024)]
탕비실수납장	154	[('1007011', 0.28), ('1305021', 0.083), ('1013017', 0.15), ('1013015', 0.059), ('1013016', 0.012), ('1615023', 0.012), ('1007020', 0.012)]
투명바구니	154	[('1402009', 0.366), ('1403005', 0.138), ('1011009', 0.035), ('1609050', 0.039), ('1403003', 0.012), ('1402005', 0.008), ('1403002', 0.008)]
패브릭소파2인용	154	[('1006003', 0.433), ('1006001', 0.098), ('1707003', 0.055), ('1006004', 0.02)]
헤이즐	154	[('1007010', 0.37), ('1014042', 0.13), ('1007011', 0.083), ('1013019', 0.012), ('1007013', 0.012)]
현관리스	154	[('1810003', 0.13), ('1807013', 0.098), ('1806084', 0.11), ('1806090', 0.055), ('1807002', 0.079), ('1806006', 0.043), ('1806007', 0.031), ('2501039', 0.031), ('1810032', 0.016), ('1807026', 0.012)]
1단교구장	153	[('1011008', 0.364), ('1011003', 0.158), ('1009021', 0.059), ('1011009', 0.024)]
3m양면테이프	153	[('1908001', 0.581), ('1908003', 0.024)]
Studioboni포스터	153	[('1801041', 0.605)]
TV거치대	153	[('1007006', 0.506), ('1001002', 0.099)]
sus선반	153	[('1007020', 0.573), ('1007021', 0.032)]
가이온	153	[('1007011', 0.209), ('1010005', 0.071), ('1007010', 0.198), ('1014034', 0.032), ('1009021', 0.028), ('1014046', 0.016), ('1007005', 0.016), ('1013018', 0.036)]
고속충전케이블	153	[('2416013', 0.526), ('2410003', 0.079)]
고양이피규어	153	[('1805016', 0.3), ('1807020', 0.15), ('2810010', 0.036), ('1807026', 0.119)]
구글티비	153	[('1120001', 0.518), ('1120003', 0.079), ('2410005', 0.008)]
긴베개커버	153	[('1704004', 0.522), ('1704003', 0.083)]
나무판	153	[('1903002', 0.498), ('1012001', 0.036), ('1802042', 0.051), ('1613010', 0.02)]
덴마크아기치즈	153	[('2306007', 0.605)]
등베개	153	[('1706013', 0.49), ('1704004', 0.032), ('1704003', 0.055), ('1706016', 0.012), ('1706020', 0.008), ('1706008', 0.008)]
디너세트	153	[('1606029', 0.49), ('1606016', 0.079), ('1601029', 0.028), ('1601023', 0.008)]
디라이프에어프라이어	153	[('1121076', 0.605)]
디시디아	153	[('1806029', 0.534), ('1806062', 0.071)]
룸앤티비2세대거치대	153	[('1007006', 0.435), ('2501005', 0.146), ('1120006', 0.024)]
리바트에스테틱	153	[('1014042', 0.522), ('1007013', 0.036), ('1007010', 0.036), ('1002001', 0.012)]
립스틱정리	153	[('1408011', 0.534), ('1408012', 0.028), ('1408013', 0.02), ('1401002', 0.016), ('1401006', 0.008)]
마늘절구	153	[('1608038', 0.308), ('1613024', 0.213), ('1613023', 0.075), ('1613028', 0.008)]
멀티팬	153	[('1602021', 0.368), ('1602010', 0.099), ('1602012', 0.083), ('1602020', 0.047), ('1602035', 0.008)]
모듈선반2단	153	[('1001002', 0.403), ('1007020', 0.103), ('1007013', 0.091), ('1007011', 0.008)]
모션침대	153	[('1014033', 0.462), ('1003002', 0.016), ('1014032', 0.04), ('1003001', 0.028), ('1014034', 0.059)]
문고정	153	[('1913016', 0.561), ('1302041', 0.02), ('2808002', 0.012), ('1906003', 0.012)]
미니분리수거함	153	[('1305021', 0.545), ('1305022', 0.047), ('1007011', 0.012)]
미니원형러그	153	[('1701002', 0.119), ('1701008', 0.154), ('1701024', 0.043), ('1706008', 0.043), ('1701012', 0.174), ('1810037', 0.047), ('1810013', 0.024)]
미니어쳐	153	[('1807020', 0.146), ('1810007', 0.154), ('1805016', 0.079), ('1805018', 0.087), ('1807023', 0.036), ('1807026', 0.028), ('1807019', 0.016), ('1615025', 0.024), ('1302041', 0.012), ('1806065', 0.016), ('2416005', 0.008)]
바이칸스퀴지	153	[('1304058', 0.229), ('1305017', 0.32), ('1310002', 0.032), ('1305014', 0.024)]
백색소음기	153	[('2401006', 0.289), ('1808008', 0.178), ('2812026', 0.107), ('1102006', 0.024), ('2401002', 0.008)]
비에메종	153	[('1810013', 0.415), ('1810036', 0.154), ('1810007', 0.036)]
새해선물	153	[('1802031', 0.593), ('1802029', 0.012)]
순면러그	153	[('1701005', 0.553), ('1704071', 0.051)]
식탁수납장	153	[('1013019', 0.3), ('1013014', 0.233), ('1007011', 0.047), ('1013017', 0.024)]
실링펜	153	[('1808055', 0.538), ('1808056', 0.067)]
쓰레기통10L	153	[('1305022', 0.605)]
아기방카페트	153	[('2801008', 0.32), ('1701002', 0.198), ('1701005', 0.051), ('1701011', 0.02), ('2801014', 0.008), ('1701012', 0.008)]
엘지오브제냉장고	153	[('1117007', 0.285), ('1117010', 0.3), ('1117004', 0.02)]
원목책상1600	153	[('1009015', 0.458), ('1013009', 0.146)]
인테리어시트지	153	[('1906003', 0.51), ('1906002', 0.055), ('1906009', 0.024), ('1906004', 0.008), ('1707018', 0.008)]
책장서랍장	153	[('1009021', 0.265), ('1009018', 0.095), ('1007020', 0.119), ('1011011', 0.075), ('1007019', 0.032), ('1014037', 0.012), ('1007010', 0.008)]
카세트플레이어	153	[('2401017', 0.423), ('2401002', 0.055), ('1105001', 0.075), ('2401016', 0.024), ('2416018', 0.028)]
큐션커버	153	[('1706018', 0.589), ('1706016', 0.016)]
크리스마스티코스터	153	[('1610027', 0.435), ('1707016', 0.138), ('1810018', 0.02), ('1610020', 0.012)]
키친타월홀더	153	[('1609019', 0.605)]
탁상가습기	153	[('1102005', 0.506), ('1102006', 0.099)]
토스트팬	153	[('1602035', 0.095), ('1602018', 0.138), ('1602021', 0.067), ('1602031', 0.182), ('1602034', 0.115), ('1602015', 0.008)]
트리트먼트	153	[('2710005', 0.447), ('2710002', 0.15), ('2710003', 0.008)]
틈새슬라이딩	153	[('1013018', 0.178), ('1609039', 0.103), ('1013017', 0.079), ('1404003', 0.063), ('1401010', 0.02), ('1404004', 0.087), ('1609029', 0.024), ('1007011', 0.028), ('1403006', 0.012), ('1403003', 0.012)]
파르베	153	[('1606029', 0.075), ('1606016', 0.17), ('1606030', 0.103), ('1606014', 0.043), ('1606019', 0.032), ('1606028', 0.043), ('1606027', 0.028), ('1606035', 0.043), ('1606034', 0.036), ('1606021', 0.024), ('1007010', 0.008)]
퍼니즈달력	153	[('1802031', 0.605)]
한샘미나의자	153	[('1013022', 0.561), ('1013011', 0.043)]
해리포터포스터	153	[('1801042', 0.419), ('1801039', 0.055), ('1801006', 0.024), ('1802051', 0.091), ('1810027', 0.016)]
화분물받이	153	[('1806069', 0.589), ('1407007', 0.016)]
1200선반	152	[('1007011', 0.218), ('1007020', 0.163), ('1007021', 0.083), ('1009021', 0.071), ('1007005', 0.052), ('1016002', 0.008), ('1009015', 0.008)]
7size9colors카페트러그	152	[('1701002', 0.603)]
led간접등	152	[('1808047', 0.306), ('1808049', 0.25), ('1808008', 0.02), ('1808007', 0.016), ('1808009', 0.012)]
q4	152	[('1004001', 0.587), ('1704071', 0.008), ('1014034', 0.008)]
ss이불세트	152	[('1704051', 0.587), ('1704049', 0.016)]
고양이창문	152	[('2608014', 0.44), ('2608010', 0.163)]
곡목의자	152	[('1012008', 0.52), ('1013022', 0.083)]
극세사이불세트극세사	152	[('1704051', 0.603)]
나무블라인드	152	[('1705006', 0.603)]
네일샵의자	152	[('1012008', 0.504), ('1012007', 0.036), ('1012006', 0.028), ('1013023', 0.016), ('1012002', 0.012), ('1013022', 0.008)]
높은행거	152	[('1016003', 0.389), ('1016002', 0.111), ('1010001', 0.032), ('1016005', 0.048), ('1010005', 0.024)]
님봇라벨기	152	[('2412014', 0.603)]
르난세휘게	152	[('1601029', 0.19), ('1601005', 0.087), ('1601009', 0.107), ('1601028', 0.135), ('1601031', 0.052), ('1601027', 0.024), ('1616003', 0.008)]
먼데이하우스식탁	152	[('1013009', 0.591), ('1013022', 0.012)]
멀바우화장대	152	[('1017004', 0.492), ('1017010', 0.052), ('1017005', 0.06)]
문서정리함	152	[('1401005', 0.544), ('1401001', 0.024), ('1401009', 0.02), ('1404003', 0.016)]
미니빅	152	[('1911006', 0.536), ('1507005', 0.032), ('1105001', 0.016), ('1705019', 0.012), ('2414027', 0.008)]
밀림방지패드	152	[('1701006', 0.433), ('1302087', 0.036), ('1913010', 0.107), ('1304031', 0.028)]
블라인드커튼	152	[('1705024', 0.202), ('1705019', 0.032), ('1705022', 0.048), ('1705020', 0.02), ('1705021', 0.024), ('1705003', 0.202), ('1705025', 0.028), ('1705010', 0.008), ('1705006', 0.032), ('1705002', 0.008)]
사브르샐러드스푼	152	[('1606027', 0.456), ('1606029', 0.087), ('1606025', 0.06)]
삼성인덕션3구	152	[('1121006', 0.575), ('1121022', 0.028)]
샷시손잡이	152	[('1904004', 0.508), ('1520000', 0.079), ('1904001', 0.016)]
소니	152	[('2401012', 0.571), ('2401015', 0.016), ('2401014', 0.008), ('2401002', 0.008)]
수납장리퍼	152	[('1007011', 0.556), ('1007010', 0.048)]
수면밀도프레임	152	[('1014042', 0.571), ('1004001', 0.032)]
수성페인트	152	[('1909002', 0.603)]
순면이불세트	152	[('1704051', 0.548), ('1704049', 0.056)]
스테이드레스룸	152	[('1010001', 0.603)]
식탁발커버	152	[('1901002', 0.369), ('1707004', 0.067), ('1802003', 0.131), ('1302085', 0.036)]
신발케이스	152	[('1407001', 0.567), ('1402011', 0.036)]
아르떼미데티지오	152	[('1808012', 0.425), ('1808011', 0.075), ('1808013', 0.103)]
오너먼트리본	152	[('1810018', 0.528), ('1807026', 0.052), ('1810037', 0.016), ('1810007', 0.008)]
원목서랍장800	152	[('1007010', 0.528), ('1007002', 0.06), ('1007011', 0.016)]
일룸매트리스	152	[('1004001', 0.595), ('1011036', 0.008)]
